t	pi	freq
75150	0.00079968	0.0004
75175	0.00079968	0.0004
75200	0	0
75225	0.00059982	0.0003
75250	0	0
75275	0.00059982	0.0003
75300	0	0
75325	0	0
75350	0	0
75375	0	0
75400	0	0
75425	0.00079968	0.0004
75450	0	0
75475	0	0
75500	0	0
75525	0	0
75550	0	0
75575	0.00019998	0.0001
75600	0	0
75625	0	0
75650	0	0
75675	0	0
75700	0	0
75725	0	0
75750	0	0
75775	0	0
75800	0.00059982	0.0003
75825	0	0
75850	0.00039992	0.0002
75875	0	0
75900	0.00039992	0.0002
75925	0.00039992	0.0002
75950	0	0
75975	0	0
76000	0	0
76025	0	0
76050	0	0
76075	0.00039992	0.0002
76100	0	0
76125	0.00019998	0.0001
76150	0	0
76175	0	0
76200	0	0
76225	0	0
76250	0	0
76275	0.00079968	0.0004
76300	0	0
76325	0.00019998	0.0001
76350	0	0
76375	0	0
76400	0	0
76425	0	0
76450	0	0
76475	0	0
76500	0	0
76525	0.00059982	0.0003
76550	0.00039992	0.0002
76575	0.00059982	0.0003
76600	0	0
76625	0	0
76650	0	0
76675	0	0
76700	0.00019998	0.0001
76725	0	0
76750	0	0
76775	0.0009995	0.0005
76800	0	0
76825	0.00019998	0.0001
76850	0	0
76875	0	0
76900	0.00019998	0.0001
76925	0	0
76950	0	0
76975	0	0
77000	0	0
77025	0	0
77050	0.00019998	0.0001
77075	0	0
77100	0	0
77125	0	0
77150	0.00139902	0.0007
77175	0	0
77200	0	0
77225	0	0
77250	0	0
77275	0.00059982	0.0003
77300	0	0
77325	0	0
77350	0	0
77375	0.00039992	0.0002
77400	0	0
77425	0	0
77450	0	0
77475	0	0
77500	0.00019998	0.0001
77525	0	0
77550	0.00059982	0.0003
77575	0.00039992	0.0002
77600	0	0
77625	0	0
77650	0	0
77675	0.00039992	0.0002
77700	0	0
77725	0	0
77750	0	0
77775	0	0
77800	0	0
77825	0	0
77850	0	0
77875	0	0
77900	0.00019998	0.0001
77925	0	0
77950	0	0
77975	0	0
78000	0.00019998	0.0001
78025	0.00039992	0.0002
78050	0	0
78075	0.00059982	0.0003
78100	0	0
78125	0	0
78150	0	0
78175	0.00139902	0.0007
78200	0	0
78225	0	0
78250	0	0
78275	0.00039992	0.0002
78300	0	0
78325	0.00079968	0.0004
78350	0.00019998	0.0001
78375	0	0
78400	0	0
78425	0	0
78450	0	0
78475	0	0
78500	0	0
78525	0.00019998	0.0001
78550	0.00079968	0.0004
78575	0	0
78600	0	0
78625	0.00059982	0.0003
78650	0	0
78675	0	0
78700	0.00039992	0.0002
78725	0	0
78750	0.00039992	0.0002
78775	0	0
78800	0.00019998	0.0001
78825	0	0
78850	0.00039992	0.0002
78875	0	0
78900	0	0
78925	0	0
78950	0.00019998	0.0001
78975	0	0
79000	0.00019998	0.0001
79025	0	0
79050	0	0
79075	0	0
79100	0	0
79125	0	0
79150	0	0
79175	0	0
79200	0.00019998	0.0001
79225	0.00019998	0.0001
79250	0	0
79275	0	0
79300	0.00059982	0.0003
79325	0.00059982	0.0003
79350	0.00119928	0.0006
79375	0.00059982	0.0003
79400	0	0
79425	0.00019998	0.0001
79450	0	0
79475	0	0
79500	0	0
79525	0.00039992	0.0002
79550	0	0
79575	0.00059982	0.0003
79600	0	0
79625	0.00039992	0.0002
79650	0	0
79675	0.00019998	0.0001
79700	0.00019998	0.0001
79725	0	0
79750	0	0
79775	0	0
79800	0	0
79825	0.00039992	0.0002
79850	0	0
79875	0	0
79900	0.00059982	0.0003
79925	0	0
79950	0.00019998	0.0001
79975	0	0
80000	0	0
80025	0.00059982	0.0003
80050	0	0
80075	0	0
80100	0	0
80125	0	0
80150	0	0
80175	0.00139902	0.0007
80200	0	0
80225	0	0
80250	0	0
80275	0	0
80300	0	0
80325	0.00039992	0.0002
80350	0.00119928	0.0006
80375	0	0
80400	0	0
80425	0	0
80450	0.00059982	0.0003
80475	0	0
80500	0	0
80525	0	0
80550	0	0
80575	0	0
80600	0	0
80625	0.00159872	0.0008
80650	0	0
80675	0	0
80700	0	0
80725	0	0
80750	0	0
80775	0.00039992	0.0002
80800	0.00059982	0.0003
80825	0	0
80850	0.00039992	0.0002
80875	0	0
80900	0.00019998	0.0001
80925	0.00059982	0.0003
80950	0	0
80975	0	0
81000	0	0
81025	0	0
81050	0	0
81075	0	0
81100	0	0
81125	0	0
81150	0	0
81175	0.00059982	0.0003
81200	0	0
81225	0	0
81250	0	0
81275	0	0
81300	0	0
81325	0	0
81350	0	0
81375	0.00039992	0.0002
81400	0.00039992	0.0002
81425	0	0
81450	0	0
81475	0.00059982	0.0003
81500	0.00059982	0.0003
81525	0	0
81550	0	0
81575	0	0
81600	0	0
81625	0	0
81650	0.00019998	0.0001
81675	0	0
81700	0	0
81725	0.00019998	0.0001
81750	0	0
81775	0	0
81800	0	0
81825	0.00039992	0.0002
81850	0	0
81875	0.00019998	0.0001
81900	0	0
81925	0.00059982	0.0003
81950	0.00019998	0.0001
81975	0	0
82000	0	0
82025	0	0
82050	0	0
82075	0	0
82100	0.00039992	0.0002
82125	0	0
82150	0.00019998	0.0001
82175	0	0
82200	0	0
82225	0	0
82250	0	0
82275	0	0
82300	0.00019998	0.0001
82325	0.00059982	0.0003
82350	0	0
82375	0	0
82400	0	0
82425	0	0
82450	0.00019998	0.0001
82475	0.00019998	0.0001
82500	0.0009995	0.0005
82525	0	0
82550	0	0
82575	0	0
82600	0	0
82625	0.00039992	0.0002
82650	0.00139902	0.0007
82675	0	0
82700	0	0
82725	0	0
82750	0	0
82775	0	0
82800	0	0
82825	0	0
82850	0	0
82875	0.00219758	0.0011
82900	0	0
82925	0	0
82950	0	0
82975	0.00059982	0.0003
83000	0	0
83025	0.00059982	0.0003
83050	0.0009995	0.0005
83075	0	0
83100	0.00019998	0.0001
83125	0	0
83150	0	0
83175	0.00019998	0.0001
83200	0	0
83225	0	0
83250	0	0
83275	0	0
83300	0	0
83325	0	0
83350	0	0
83375	0	0
83400	0.00059982	0.0003
83425	0.00019998	0.0001
83450	0	0
83475	0	0
83500	0	0
83525	0.00019998	0.0001
83550	0	0
83575	0.00019998	0.0001
83600	0	0
83625	0.00159872	0.0008
83650	0	0
83675	0	0
83700	0	0
83725	0	0
83750	0.00039992	0.0002
83775	0.00059982	0.0003
83800	0	0
83825	0.00059982	0.0003
83850	0	0
83875	0.00019998	0.0001
83900	0.0009995	0.0005
83925	0	0
83950	0	0
83975	0	0
84000	0	0
84025	0.00039992	0.0002
84050	0	0
84075	0	0
84100	0	0
84125	0.00079968	0.0004
84150	0.00019998	0.0001
84175	0	0
84200	0	0
84225	0.00019998	0.0001
84250	0.00139902	0.0007
84275	0.00019998	0.0001
84300	0	0
84325	0	0
84350	0	0
84375	0.00039992	0.0002
84400	0.00059982	0.0003
84425	0.00039992	0.0002
84450	0	0
84475	0	0
84500	0	0
84525	0.00019998	0.0001
84550	0	0
84575	0	0
84600	0	0
84625	0.00039992	0.0002
84650	0	0
84675	0.0009995	0.0005
84700	0	0
84725	0	0
84750	0	0
84775	0	0
84800	0	0
84825	0	0
84850	0	0
84875	0	0
84900	0	0
84925	0	0
84950	0.00079968	0.0004
84975	0	0
85000	0.00019998	0.0001
85025	0.00019998	0.0001
85050	0	0
85075	0	0
85100	0	0
85125	0	0
85150	0	0
85175	0	0
85200	0.00019998	0.0001
85225	0.00079968	0.0004
85250	0.00039992	0.0002
85275	0.00039992	0.0002
85300	0.00039992	0.0002
85325	0	0
85350	0.00079968	0.0004
85375	0	0
85400	0.00019998	0.0001
85425	0	0
85450	0.00019998	0.0001
85475	0.0009995	0.0005
85500	0	0
85525	0	0
85550	0	0
85575	0.00039992	0.0002
85600	0.00039992	0.0002
85625	0.0009995	0.0005
85650	0.00039992	0.0002
85675	0.00039992	0.0002
85700	0	0
85725	0	0
85750	0	0
85775	0.00059982	0.0003
85800	0	0
85825	0.00059982	0.0003
85850	0	0
85875	0.00039992	0.0002
85900	0.00019998	0.0001
85925	0	0
85950	0	0
85975	0.00019998	0.0001
86000	0	0
86025	0	0
86050	0	0
86075	0.00019998	0.0001
86100	0	0
86125	0	0
86150	0	0
86175	0	0
86200	0	0
86225	0	0
86250	0.00019998	0.0001
86275	0	0
86300	0	0
86325	0	0
86350	0.00079968	0.0004
86375	0.00079968	0.0004
86400	0	0
86425	0	0
86450	0.0009995	0.0005
86475	0	0
86500	0	0
86525	0	0
86550	0	0
86575	0.00039992	0.0002
86600	0	0
86625	0.00019998	0.0001
86650	0	0
86675	0	0
86700	0.00019998	0.0001
86725	0.00019998	0.0001
86750	0.00039992	0.0002
86775	0	0
86800	0	0
86825	0.00039992	0.0002
86850	0.00039992	0.0002
86875	0	0
86900	0	0
86925	0	0
86950	0	0
86975	0	0
87000	0.00019998	0.0001
87025	0.00039992	0.0002
87050	0.00159872	0.0008
87075	0	0
87100	0.00039992	0.0002
87125	0	0
87150	0	0
87175	0	0
87200	0	0
87225	0	0
87250	0	0
87275	0.00019998	0.0001
87300	0	0
87325	0.00059982	0.0003
87350	0	0
87375	0.00019998	0.0001
87400	0	0
87425	0	0
87450	0	0
87475	0	0
87500	0.00059982	0.0003
87525	0	0
87550	0	0
87575	0.00019998	0.0001
87600	0	0
87625	0.00059982	0.0003
87650	0	0
87675	0	0
87700	0	0
87725	0.0009995	0.0005
87750	0	0
87775	0.00059982	0.0003
87800	0.00059982	0.0003
87825	0.00019998	0.0001
87850	0.00019998	0.0001
87875	0	0
87900	0.00079968	0.0004
87925	0	0
87950	0.00019998	0.0001
87975	0	0
88000	0	0
88025	0	0
88050	0.00039992	0.0002
88075	0	0
88100	0	0
88125	0.00139902	0.0007
88150	0	0
88175	0.00019998	0.0001
88200	0	0
88225	0.00019998	0.0001
88250	0	0
88275	0.00019998	0.0001
88300	0	0
88325	0.00019998	0.0001
88350	0	0
88375	0.00019998	0.0001
88400	0	0
88425	0	0
88450	0	0
88475	0	0
88500	0.00019998	0.0001
88525	0	0
88550	0	0
88575	0	0
88600	0.00019998	0.0001
88625	0	0
88650	0	0
88675	0	0
88700	0	0
88725	0	0
88750	0	0
88775	0	0
88800	0	0
88825	0	0
88850	0	0
88875	0	0
88900	0.00079968	0.0004
88925	0	0
88950	0.00059982	0.0003
88975	0	0
89000	0	0
89025	0	0
89050	0	0
89075	0.00019998	0.0001
89100	0	0
89125	0	0
89150	0.00039992	0.0002
89175	0	0
89200	0	0
89225	0.00019998	0.0001
89250	0	0
89275	0	0
89300	0.00039992	0.0002
89325	0	0
89350	0	0
89375	0.00059982	0.0003
89400	0.00019998	0.0001
89425	0	0
89450	0	0
89475	0	0
89500	0	0
89525	0.00019998	0.0001
89550	0.00039992	0.0002
89575	0	0
89600	0.00179838	0.0009
89625	0	0
89650	0	0
89675	0	0
89700	0	0
89725	0	0
89750	0.00059982	0.0003
89775	0	0
89800	0	0
89825	0	0
89850	0	0
89875	0	0
89900	0	0
89925	0.00019998	0.0001
89950	0	0
89975	0.0009995	0.0005
90000	0	0
90025	0	0
90050	0.00019998	0.0001
90075	0	0
90100	0	0
90125	0	0
90150	0	0
90175	0	0
90200	0	0
90225	0	0
90250	0	0
90275	0.00019998	0.0001
90300	0	0
90325	0	0
90350	0.00019998	0.0001
90375	0	0
90400	0.00039992	0.0002
90425	0	0
90450	0	0
90475	0	0
90500	0.00019998	0.0001
90525	0	0
90550	0	0
90575	0	0
90600	0	0
90625	0.00079968	0.0004
90650	0	0
90675	0	0
90700	0	0
90725	0.00019998	0.0001
90750	0.00059982	0.0003
90775	0	0
90800	0	0
90825	0	0
90850	0.00019998	0.0001
90875	0	0
90900	0	0
90925	0	0
90950	0	0
90975	0.00019998	0.0001
91000	0.00079968	0.0004
91025	0	0
91050	0	0
91075	0	0
91100	0	0
91125	0	0
91150	0	0
91175	0	0
91200	0	0
91225	0	0
91250	0	0
91275	0	0
91300	0.00059982	0.0003
91325	0	0
91350	0	0
91375	0	0
91400	0.00019998	0.0001
91425	0.00039992	0.0002
91450	0.00019998	0.0001
91475	0	0
91500	0.00019998	0.0001
91525	0	0
91550	0	0
91575	0	0
91600	0	0
91625	0	0
91650	0.00019998	0.0001
91675	0.00019998	0.0001
91700	0	0
91725	0	0
91750	0.00019998	0.0001
91775	0.00019998	0.0001
91800	0	0
91825	0.00219758	0.0011
91850	0	0
91875	0	0
91900	0.00039992	0.0002
91925	0.00159872	0.0008
91950	0	0
91975	0	0
92000	0	0
92025	0	0
92050	0	0
92075	0	0
92100	0	0
92125	0	0
92150	0	0
92175	0.00019998	0.0001
92200	0.00039992	0.0002
92225	0	0
92250	0	0
92275	0	0
92300	0.00059982	0.0003
92325	0	0
92350	0.00219758	0.0011
92375	0.00039992	0.0002
92400	0.00019998	0.0001
92425	0.00039992	0.0002
92450	0	0
92475	0	0
92500	0	0
92525	0	0
92550	0	0
92575	0	0
92600	0.00019998	0.0001
92625	0.00019998	0.0001
92650	0	0
92675	0	0
92700	0	0
92725	0.00019998	0.0001
92750	0.00039992	0.0002
92775	0.00019998	0.0001
92800	0	0
92825	0	0
92850	0	0
92875	0	0
92900	0	0
92925	0	0
92950	0	0
92975	0	0
93000	0	0
93025	0	0
93050	0	0
93075	0.00019998	0.0001
93100	0.00079968	0.0004
93125	0	0
93150	0	0
93175	0.00039992	0.0002
93200	0	0
93225	0	0
93250	0	0
93275	0	0
93300	0	0
93325	0	0
93350	0	0
93375	0.00039992	0.0002
93400	0	0
93425	0	0
93450	0	0
93475	0	0
93500	0.00039992	0.0002
93525	0	0
93550	0.00019998	0.0001
93575	0	0
93600	0	0
93625	0.00039992	0.0002
93650	0	0
93675	0	0
93700	0	0
93725	0	0
93750	0	0
93775	0.00059982	0.0003
93800	0	0
93825	0	0
93850	0.00039992	0.0002
93875	0	0
93900	0.00039992	0.0002
93925	0.00059982	0.0003
93950	0.00019998	0.0001
93975	0	0
94000	0	0
94025	0.00059982	0.0003
94050	0	0
94075	0.00039992	0.0002
94100	0	0
94125	0	0
94150	0.00019998	0.0001
94175	0	0
94200	0	0
94225	0	0
94250	0	0
94275	0	0
94300	0	0
94325	0	0
94350	0	0
94375	0	0
94400	0.00019998	0.0001
94425	0	0
94450	0	0
94475	0	0
94500	0	0
94525	0.00019998	0.0001
94550	0	0
94575	0.00039992	0.0002
94600	0	0
94625	0.00039992	0.0002
94650	0	0
94675	0	0
94700	0	0
94725	0.00119928	0.0006
94750	0	0
94775	0.00079968	0.0004
94800	0	0
94825	0.00019998	0.0001
94850	0	0
94875	0	0
94900	0	0
94925	0	0
94950	0	0
94975	0.00019998	0.0001
95000	0	0
95025	0.00039992	0.0002
95050	0	0
95075	0	0
95100	0.00059982	0.0003
95125	0	0
95150	0	0
95175	0	0
95200	0	0
95225	0.00019998	0.0001
95250	0.00079968	0.0004
95275	0	0
95300	0.00039992	0.0002
95325	0	0
95350	0	0
95375	0.00039992	0.0002
95400	0	0
95425	0	0
95450	0.00019998	0.0001
95475	0.00059982	0.0003
95500	0.00039992	0.0002
95525	0	0
95550	0	0
95575	0	0
95600	0	0
95625	0	0
95650	0.00019998	0.0001
95675	0	0
95700	0	0
95725	0	0
95750	0	0
95775	0.00059982	0.0003
95800	0.00039992	0.0002
95825	0.00139902	0.0007
95850	0	0
95875	0	0
95900	0	0
95925	0	0
95950	0	0
95975	0	0
96000	0.0009995	0.0005
96025	0.00019998	0.0001
96050	0.00159872	0.0008
96075	0	0
96100	0	0
96125	0	0
96150	0	0
96175	0	0
96200	0	0
96225	0	0
96250	0	0
96275	0	0
96300	0.00039992	0.0002
96325	0	0
96350	0	0
96375	0	0
96400	0.00019998	0.0001
96425	0	0
96450	0	0
96475	0	0
96500	0	0
96525	0	0
96550	0	0
96575	0.00039992	0.0002
96600	0	0
96625	0	0
96650	0	0
96675	0	0
96700	0.00039992	0.0002
96725	0.00019998	0.0001
96750	0	0
96775	0.00119928	0.0006
96800	0.00119928	0.0006
96825	0	0
96850	0	0
96875	0	0
96900	0.00039992	0.0002
96925	0	0
96950	0	0
96975	0.00019998	0.0001
97000	0.00159872	0.0008
97025	0	0
97050	0	0
97075	0.00059982	0.0003
97100	0.00019998	0.0001
97125	0	0
97150	0	0
97175	0	0
97200	0.00019998	0.0001
97225	0.00019998	0.0001
97250	0	0
97275	0	0
97300	0	0
97325	0.00039992	0.0002
97350	0	0
97375	0.00059982	0.0003
97400	0	0
97425	0	0
97450	0	0
97475	0	0
97500	0.00039992	0.0002
97525	0.00019998	0.0001
97550	0	0
97575	0	0
97600	0	0
97625	0	0
97650	0.00019998	0.0001
97675	0	0
97700	0	0
97725	0	0
97750	0	0
97775	0	0
97800	0.00019998	0.0001
97825	0	0
97850	0	0
97875	0	0
97900	0.00019998	0.0001
97925	0.00019998	0.0001
97950	0	0
97975	0.00119928	0.0006
98000	0.00019998	0.0001
98025	0.00019998	0.0001
98050	0	0
98075	0.00039992	0.0002
98100	0	0
98125	0	0
98150	0	0
98175	0	0
98200	0.00039992	0.0002
98225	0	0
98250	0	0
98275	0	0
98300	0	0
98325	0	0
98350	0	0
98375	0	0
98400	0.00039992	0.0002
98425	0	0
98450	0	0
98475	0	0
98500	0.00059982	0.0003
98525	0	0
98550	0	0
98575	0	0
98600	0.00019998	0.0001
98625	0.00159872	0.0008
98650	0.00019998	0.0001
98675	0	0
98700	0.00039992	0.0002
98725	0	0
98750	0	0
98775	0	0
98800	0	0
98825	0	0
98850	0.00039992	0.0002
98875	0	0
98900	0	0
98925	0	0
98950	0	0
98975	0	0
99000	0	0
99025	0.00019998	0.0001
99050	0.00039992	0.0002
99075	0	0
99100	0	0
99125	0.00039992	0.0002
99150	0.00019998	0.0001
99175	0.00039992	0.0002
99200	0	0
99225	0	0
99250	0	0
99275	0.00079968	0.0004
99300	0.00019998	0.0001
99325	0.00039992	0.0002
99350	0	0
99375	0.00019998	0.0001
99400	0	0
99425	0	0
99450	0.00079968	0.0004
99475	0	0
99500	0.00219758	0.0011
99525	0	0
99550	0	0
99575	0	0
99600	0	0
99625	0.00019998	0.0001
99650	0	0
99675	0.00039992	0.0002
99700	0.00039992	0.0002
99725	0	0
99750	0.00079968	0.0004
99775	0	0
99800	0	0
99825	0.00059982	0.0003
99850	0	0
99875	0	0
99900	0.00019998	0.0001
99925	0	0
99950	0	0
99975	0.00019998	0.0001
100000	0	0
100025	0	0
100050	0	0
100075	0	0
100100	0	0
100125	0	0
100150	0	0
100175	0	0
100200	0.00039992	0.0002
100225	0	0
100250	0	0
100275	0.00039992	0.0002
100300	0.00019998	0.0001
100325	0	0
100350	0	0
100375	0	0
100400	0.00039992	0.0002
100425	0	0
100450	0.00039992	0.0002
100475	0.00059982	0.0003
100500	0.00019998	0.0001
100525	0	0
100550	0	0
100575	0	0
100600	0	0
100625	0.00059982	0.0003
100650	0	0
100675	0	0
100700	0	0
100725	0	0
100750	0	0
100775	0.00019998	0.0001
100800	0.00039992	0.0002
100825	0	0
100850	0	0
100875	0.00019998	0.0001
100900	0	0
100925	0.00019998	0.0001
100950	0.00019998	0.0001
100975	0	0
101000	0.00019998	0.0001
101025	0	0
101050	0	0
101075	0	0
101100	0	0
101125	0	0
101150	0.00059982	0.0003
101175	0.00039992	0.0002
101200	0	0
101225	0	0
101250	0.0009995	0.0005
101275	0	0
101300	0	0
101325	0	0
101350	0	0
101375	0	0
101400	0.00019998	0.0001
101425	0	0
101450	0	0
101475	0	0
101500	0	0
101525	0	0
101550	0.00019998	0.0001
101575	0.00019998	0.0001
101600	0	0
101625	0	0
101650	0	0
101675	0	0
101700	0	0
101725	0	0
101750	0	0
101775	0.00119928	0.0006
101800	0	0
101825	0	0
101850	0	0
101875	0	0
101900	0	0
101925	0	0
101950	0.00059982	0.0003
101975	0.00019998	0.0001
102000	0	0
102025	0.00019998	0.0001
102050	0	0
102075	0	0
102100	0	0
102125	0	0
102150	0	0
102175	0	0
102200	0.00039992	0.0002
102225	0	0
102250	0.00019998	0.0001
102275	0	0
102300	0	0
102325	0	0
102350	0	0
102375	0.00059982	0.0003
102400	0	0
102425	0.00019998	0.0001
102450	0.00019998	0.0001
102475	0	0
102500	0	0
102525	0	0
102550	0.00019998	0.0001
102575	0	0
102600	0	0
102625	0	0
102650	0	0
102675	0	0
102700	0	0
102725	0.00019998	0.0001
102750	0.00019998	0.0001
102775	0.00039992	0.0002
102800	0	0
102825	0	0
102850	0	0
102875	0	0
102900	0	0
102925	0.00039992	0.0002
102950	0.00039992	0.0002
102975	0	0
103000	0.00079968	0.0004
103025	0	0
103050	0.00039992	0.0002
103075	0.00019998	0.0001
103100	0.00079968	0.0004
103125	0	0
103150	0	0
103175	0	0
103200	0	0
103225	0.00059982	0.0003
103250	0	0
103275	0	0
103300	0.00019998	0.0001
103325	0	0
103350	0	0
103375	0.00039992	0.0002
103400	0	0
103425	0	0
103450	0	0
103475	0	0
103500	0	0
103525	0	0
103550	0	0
103575	0.00019998	0.0001
103600	0.00019998	0.0001
103625	0	0
103650	0	0
103675	0	0
103700	0	0
103725	0	0
103750	0	0
103775	0	0
103800	0	0
103825	0	0
103850	0.001998	0.001
103875	0	0
103900	0.00039992	0.0002
103925	0	0
103950	0	0
103975	0.00039992	0.0002
104000	0.00059982	0.0003
104025	0	0
104050	0	0
104075	0	0
104100	0.00019998	0.0001
104125	0.00019998	0.0001
104150	0	0
104175	0.00039992	0.0002
104200	0.00019998	0.0001
104225	0.00059982	0.0003
104250	0.00039992	0.0002
104275	0	0
104300	0	0
104325	0	0
104350	0.00039992	0.0002
104375	0.00039992	0.0002
104400	0.00039992	0.0002
104425	0	0
104450	0	0
104475	0	0
104500	0.00059982	0.0003
104525	0	0
104550	0	0
104575	0	0
104600	0.00059982	0.0003
104625	0.00059982	0.0003
104650	0.00019998	0.0001
104675	0.00039992	0.0002
104700	0	0
104725	0.00079968	0.0004
104750	0.00079968	0.0004
104775	0	0
104800	0	0
104825	0.00019998	0.0001
104850	0	0
104875	0	0
104900	0	0
104925	0.00039992	0.0002
104950	0	0
104975	0	0
105000	0	0
105025	0	0
105050	0.00059982	0.0003
105075	0	0
105100	0.00039992	0.0002
105125	0	0
105150	0	0
105175	0	0
105200	0.00039992	0.0002
105225	0	0
105250	0.00019998	0.0001
105275	0	0
105300	0	0
105325	0.00079968	0.0004
105350	0	0
105375	0	0
105400	0.00079968	0.0004
105425	0	0
105450	0	0
105475	0	0
105500	0	0
105525	0	0
105550	0	0
105575	0.00019998	0.0001
105600	0	0
105625	0.00039992	0.0002
105650	0	0
105675	0.00019998	0.0001
105700	0.00059982	0.0003
105725	0	0
105750	0.00019998	0.0001
105775	0	0
105800	0	0
105825	0.00039992	0.0002
105850	0.00019998	0.0001
105875	0	0
105900	0	0
105925	0	0
105950	0.0009995	0.0005
105975	0	0
106000	0	0
106025	0	0
106050	0.00019998	0.0001
106075	0.00039992	0.0002
106100	0	0
106125	0	0
106150	0	0
106175	0	0
106200	0	0
106225	0.00019998	0.0001
106250	0.00179838	0.0009
106275	0	0
106300	0	0
106325	0	0
106350	0	0
106375	0.00019998	0.0001
106400	0	0
106425	0.00039992	0.0002
106450	0	0
106475	0.00019998	0.0001
106500	0.00019998	0.0001
106525	0.00139902	0.0007
106550	0	0
106575	0	0
106600	0	0
106625	0	0
106650	0	0
106675	0	0
106700	0	0
106725	0	0
106750	0	0
106775	0	0
106800	0.00059982	0.0003
106825	0	0
106850	0	0
106875	0.00039992	0.0002
106900	0	0
106925	0	0
106950	0.00019998	0.0001
106975	0.00039992	0.0002
107000	0	0
107025	0.00059982	0.0003
107050	0	0
107075	0.00059982	0.0003
107100	0	0
107125	0	0
107150	0	0
107175	0	0
107200	0	0
107225	0.00019998	0.0001
107250	0	0
107275	0	0
107300	0	0
107325	0	0
107350	0.00119928	0.0006
107375	0	0
107400	0	0
107425	0	0
107450	0.00039992	0.0002
107475	0	0
107500	0	0
107525	0	0
107550	0	0
107575	0	0
107600	0	0
107625	0	0
107650	0.00019998	0.0001
107675	0	0
107700	0	0
107725	0.00019998	0.0001
107750	0	0
107775	0	0
107800	0	0
107825	0	0
107850	0.00019998	0.0001
107875	0.00039992	0.0002
107900	0	0
107925	0	0
107950	0	0
107975	0	0
108000	0	0
108025	0	0
108050	0.00059982	0.0003
108075	0	0
108100	0.00019998	0.0001
108125	0.00039992	0.0002
108150	0.00019998	0.0001
108175	0.00079968	0.0004
108200	0.00019998	0.0001
108225	0	0
108250	0	0
108275	0	0
108300	0	0
108325	0.00039992	0.0002
108350	0.00179838	0.0009
108375	0.00259662	0.0013
108400	0	0
108425	0.00019998	0.0001
108450	0.00039992	0.0002
108475	0	0
108500	0.00019998	0.0001
108525	0.00119928	0.0006
108550	0	0
108575	0.00019998	0.0001
108600	0	0
108625	0.00079968	0.0004
108650	0	0
108675	0	0
108700	0.00039992	0.0002
108725	0	0
108750	0.00079968	0.0004
108775	0	0
108800	0	0
108825	0	0
108850	0	0
108875	0.00019998	0.0001
108900	0	0
108925	0	0
108950	0.00039992	0.0002
108975	0	0
109000	0	0
109025	0	0
109050	0	0
109075	0.00139902	0.0007
109100	0	0
109125	0.00039992	0.0002
109150	0.00019998	0.0001
109175	0	0
109200	0	0
109225	0	0
109250	0	0
109275	0.00139902	0.0007
109300	0	0
109325	0.00039992	0.0002
109350	0.00019998	0.0001
109375	0.00039992	0.0002
109400	0.00019998	0.0001
109425	0	0
109450	0	0
109475	0	0
109500	0	0
109525	0.00019998	0.0001
109550	0	0
109575	0	0
109600	0	0
109625	0.00019998	0.0001
109650	0	0
109675	0.0009995	0.0005
109700	0.00039992	0.0002
109725	0	0
109750	0	0
109775	0.00019998	0.0001
109800	0	0
109825	0	0
109850	0.00039992	0.0002
109875	0	0
109900	0	0
109925	0	0
109950	0.00019998	0.0001
109975	0.00019998	0.0001
110000	0	0
110025	0.0009995	0.0005
110050	0	0
110075	0.00079968	0.0004
110100	0	0
110125	0	0
110150	0	0
110175	0	0
110200	0	0
110225	0	0
110250	0	0
110275	0	0
110300	0	0
110325	0.00039992	0.0002
110350	0	0
110375	0.00039992	0.0002
110400	0.00019998	0.0001
110425	0.00039992	0.0002
110450	0.00019998	0.0001
110475	0.0009995	0.0005
110500	0.00079968	0.0004
110525	0	0
110550	0	0
110575	0.00039992	0.0002
110600	0	0
110625	0	0
110650	0.0009995	0.0005
110675	0.00019998	0.0001
110700	0.00019998	0.0001
110725	0	0
110750	0.00059982	0.0003
110775	0	0
110800	0	0
110825	0.00059982	0.0003
110850	0.00139902	0.0007
110875	0	0
110900	0	0
110925	0	0
110950	0	0
110975	0.00019998	0.0001
111000	0.00019998	0.0001
111025	0	0
111050	0	0
111075	0	0
111100	0.00019998	0.0001
111125	0	0
111150	0	0
111175	0	0
111200	0	0
111225	0.00039992	0.0002
111250	0	0
111275	0	0
111300	0.00019998	0.0001
111325	0	0
111350	0	0
111375	0.00019998	0.0001
111400	0	0
111425	0	0
111450	0	0
111475	0	0
111500	0	0
111525	0	0
111550	0.00019998	0.0001
111575	0.00039992	0.0002
111600	0.00019998	0.0001
111625	0	0
111650	0.00079968	0.0004
111675	0	0
111700	0	0
111725	0	0
111750	0	0
111775	0	0
111800	0.00019998	0.0001
111825	0.0009995	0.0005
111850	0	0
111875	0.00059982	0.0003
111900	0	0
111925	0	0
111950	0	0
111975	0.00019998	0.0001
112000	0	0
112025	0.00039992	0.0002
112050	0	0
112075	0	0
112100	0	0
112125	0	0
112150	0.00039992	0.0002
112175	0	0
112200	0	0
112225	0	0
112250	0	0
112275	0	0
112300	0.00059982	0.0003
112325	0	0
112350	0.00059982	0.0003
112375	0	0
112400	0.00019998	0.0001
112425	0.00059982	0.0003
112450	0.00039992	0.0002
112475	0	0
112500	0	0
112525	0	0
112550	0	0
112575	0	0
112600	0	0
112625	0.0009995	0.0005
112650	0.00019998	0.0001
112675	0	0
112700	0	0
